id,chr1,chr2,start1,end1,start2,end2,pvalue,length,ks_median,ks_average,homo1,homo2,homo3,homo4,homo5,block1,block2,ks,tandem_ratio,density1,density2,class1,class2
452,3,3,439.0,476.0,440.0,477.0,0.1109,13,0.9829,0.9534,0.3846153846153846,0.5384615384615384,0.5384615384615384,0.6153846153846154,0.6923076923076923,439_440_441_454_455_456_466_468_471_472_474_475_476,440_441_442_455_456_457_467_471_473_474_475_476_477,1.6619_1.6842_1.5202_0.9715_0.9829_0.7838_1.7334_0.0756_0.0615_0.0344_1.0472_1.0478_0.7898,0.4358974358974359,0.3421052631578947,0.3421052631578947,0,0
453,3,3,88.0,156.0,89.0,157.0,0.1886,9,1.0953,1.1156666666666668,0.6666666666666666,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,88_94_118_128_129_131_151_152_156,89_95_119_127_128_129_152_153_157,0.085_1.2043_0.219_1.0953_1.4492_3.7419_0.0052_0.6791_1.562,0.0833333333333333,0.1304347826086956,0.1304347826086956,0,0
455,3,3,1036.0,1043.0,1028.0,1042.0,0.0772,7,0.1494,0.1237857142857142,0.2857142857142857,0.5714285714285714,0.7142857142857143,0.7142857142857143,0.8571428571428571,1036_1037_1038_1039_1041_1042_1043,1028_1030_1031_1034_1039_1041_1042,0.1494_0.044_0.0727_0.0954_0.1543_0.1678_0.1829,0.4511278195488721,0.875,0.4666666666666667,0,0
526,3,3,1377.0,1394.0,1399.0,1387.0,0.1922,5,0.1349,0.145675,0.0,0.4,0.6,0.6,0.6,1377_1387_1389_1392_1394,1399_1394_1391_1389_1387,-1_0.1349_0.049_0.2639_0.1349,0.0,0.2777777777777778,0.3846153846153846,0,0
544,4,11,711.0,819.0,1011.0,1151.0,0.0898,16,1.9557,2.0314,0.9375,0.9375,0.9375,0.9375,1.0,711_713_716_725_728_751_759_763_770_773_775_792_795_816_818_819,1011_1014_1015_1038_1041_1064_1071_1075_1078_1097_1098_1118_1121_1144_1148_1151,2.1101_1.2532_1.5983_1.6779_-1_1.8467_2.4617_2.2288_1.9557_1.4118_2.4206_1.7596_2.4964_2.4099_1.75_3.0903,0.0,0.146788990825688,0.1134751773049645,0,0
545,4,11,668.0,702.0,914.0,985.0,0.0618,15,2.07905,2.165114285714285,0.5333333333333333,0.7333333333333333,0.8666666666666667,0.9333333333333332,0.9333333333333332,668_671_674_678_680_681_683_684_687_689_693_694_698_699_702,914_921_932_935_959_961_963_964_969_970_975_979_981_982_985,2.3591_1.8223_1.7176_2.3393_2.383_1.702_1.7575_1.5849_-1_2.1624_4.363_2.4567_1.4341_2.234_1.9957,0.0156862745098039,0.4285714285714285,0.2083333333333333,0,0
546,4,11,1547.0,1622.0,1341.0,1404.0,0.1242,11,1.7969,2.0071125,0.8181818181818182,0.9090909090909092,0.9090909090909092,0.9090909090909092,1.0,1547_1552_1559_1560_1571_1579_1599_1603_1611_1616_1622,1341_1347_1353_1354_1359_1364_1372_1382_1392_1396_1404,2.7806_2.1909_1.6817_1.8778_-1_1.3501_1.716_-1_2.7668_1.693_-1,0.0,0.1447368421052631,0.171875,0,0
547,4,11,1677.0,1717.0,1307.0,1335.0,0.0567,7,1.6646999999999998,1.7787666666666666,0.8571428571428571,1.0,1.0,1.0,1.0,1677_1691_1694_1695_1710_1716_1717,1307_1315_1316_1317_1325_1327_1335,1.6764_-1_1.8134_1.6392_1.653_1.2042_2.6864,0.0,0.1707317073170731,0.2413793103448276,0,0
548,4,11,576.0,595.0,1492.0,1514.0,0.0323,5,2.2369,2.1761,0.8,0.8,1.0,1.0,1.0,576_580_583_586_595,1492_1497_1499_1501_1514,-1_2.2369_1.7164_2.575_-1,0.0,0.25,0.217391304347826,0,0
549,4,11,627.0,649.0,832.0,859.0,0.1076,5,1.8821,2.05944,0.2,0.4,0.4,0.6,0.6,627_631_632_633_649,832_841_842_846_859,1.8821_1.7987_3.0701_1.5412_2.0051,0.0,0.217391304347826,0.1785714285714285,0,0
550,4,11,1050.0,1134.0,1630.0,1593.0,0.0512,9,2.1874,2.1238,0.7777777777777778,0.8888888888888888,1.0,1.0,1.0,1050_1074_1079_1080_1086_1090_1114_1132_1134,1630_1620_1612_1610_1609_1608_1603_1601_1593,2.1874_-1_2.2179_2.2026_-1_1.9498_2.9986_1.4277_1.8826,0.0,0.1058823529411764,0.2368421052631578,0,0
551,4,11,1161.0,1187.0,1578.0,1553.0,0.032,6,1.8209,1.88944,1.0,1.0,1.0,1.0,1.0,1161_1168_1173_1174_1175_1187,1578_1575_1569_1563_1561_1553,2.0528_-1_1.2857_1.4955_1.8209_2.7923,0.0,0.2222222222222222,0.2307692307692307,0,0
552,4,11,1282.0,1303.0,1455.0,1431.0,0.1069,5,1.50745,1.553875,0.6,0.6,0.6,0.6,0.6,1282_1291_1295_1302_1303,1455_1443_1439_1432_1431,1.2661_-1_1.7488_2.0019_1.1987,0.0,0.2272727272727272,0.2,0,0
553,4,2,1437.0,1448.0,1517.0,1535.0,0.1185,7,0.4528999999999999,0.6784666666666667,-0.2857142857142857,-0.1428571428571428,-0.1428571428571428,0.0,0.1428571428571428,1437_1442_1443_1444_1445_1447_1448,1517_1525_1526_1528_1532_1534_1535,-1_1.451_0.0817_1.5831_0.0492_0.3231_0.5827,0.0178571428571428,0.5833333333333334,0.3684210526315789,0,0
554,4,2,1473.0,1484.0,2991.0,2998.0,0.0824,5,0.1985,0.3498199999999999,0.0,0.4,0.4,0.6,0.8,1473_1474_1475_1476_1484,2991_2994_2995_2996_2998,0.6153_0.0634_0.7425_0.1294_0.1985,0.2249999999999999,0.4166666666666667,0.625,0,0
564,4,4,1231.0,1291.0,1232.0,1290.0,0.1379,16,0.3689,0.4241249999999999,0.5,0.625,0.8125,0.875,0.875,1231_1245_1247_1248_1249_1250_1251_1261_1263_1269_1271_1272_1283_1289_1290_1291,1232_1244_1245_1246_1248_1249_1250_1262_1265_1272_1276_1279_1282_1287_1289_1290,0.4116_0.6833_0.1858_0.1699_0.4354_0.1861_0.3057_0.107_0.2059_0.7941_0.1946_0.9005_0.7178_0.3972_0.3406_0.7505,0.2721774193548387,0.2622950819672131,0.2711864406779661,0,0
567,4,4,1556.0,1597.0,1558.0,1596.0,0.1368,12,0.89015,1.192683333333333,0.5,0.5833333333333334,0.6666666666666666,0.8333333333333334,0.8333333333333334,1556_1562_1565_1572_1573_1574_1575_1576_1577_1586_1587_1597,1558_1565_1566_1571_1572_1573_1574_1575_1576_1588_1589_1596,0.8453_1.3989_0.6636_3.9895_0.736_0.0954_1.7801_0.935_1.6439_0.4372_0.0235_1.7638,0.3991228070175439,0.2857142857142857,0.3076923076923077,0,0
568,4,4,1684.0,1721.0,1683.0,1722.0,0.1112,10,0.3793,0.762688888888889,0.6,0.6,0.7,0.8,0.8,1684_1686_1690_1699_1703_1711_1714_1715_1720_1721,1683_1684_1686_1701_1704_1709_1710_1711_1721_1722,0.3163_1.6846_1.9765_0.8478_0.3793_0.0627_0.1968_0.3566_-1_1.0436,0.1875,0.2631578947368421,0.25,0,0
570,4,4,361.0,389.0,362.0,390.0,0.1631,7,1.7245,1.80612,0.4285714285714285,0.4285714285714285,0.7142857142857143,0.7142857142857143,0.7142857142857143,361_369_370_371_372_373_389,362_368_369_370_371_374_390,-1_1.2673_1.7245_3.6735_-1_0.0353_2.33,0.3047619047619047,0.2413793103448276,0.2413793103448276,0,0
572,4,4,729.0,737.0,728.0,738.0,0.0494,6,0.5462,0.8531599999999999,0.3333333333333333,0.5,0.6666666666666666,0.6666666666666666,0.8333333333333334,729_732_733_735_736_737,728_734_735_736_737_738,-1_1.1013_2.0483_0.5462_0.2877_0.2823,0.4,0.6666666666666666,0.5454545454545454,0,0
575,4,4,957.0,978.0,962.0,977.0,0.1253,6,0.31975,0.4367333333333333,0.5,0.5,0.6666666666666666,1.0,1.0,957_963_975_976_977_978,962_964_974_975_976_977,0.0179_1.1772_0.3121_0.2529_0.3274_0.5329,0.4,0.2727272727272727,0.375,0,0
577,4,4,287.0,330.0,285.0,329.0,0.1729,5,0.7763,0.8105666666666668,1.0,1.0,1.0,1.0,1.0,287_293_307_308_330,285_294_308_309_329,-1_0.7763_-1_1.5693_0.0861,0.0333333333333333,0.1136363636363636,0.1111111111111111,0,0
581,4,4,1452.0,1461.0,1464.0,1452.0,0.1968,7,0.2074,0.3280571428571429,0.1428571428571428,0.2857142857142857,0.4285714285714285,0.5714285714285714,0.8571428571428571,1452_1453_1454_1455_1457_1460_1461,1464_1461_1460_1457_1455_1454_1452,0.3117_1.222_0.2074_0.0384_0.0384_0.2074_0.2711,0.487012987012987,0.7,0.5384615384615384,0,0
584,4,4,1094.0,1108.0,1108.0,1094.0,0.1521,6,0.1472,0.2926666666666666,0.5,0.8333333333333334,0.8333333333333334,1.0,1.0,1094_1099_1101_1102_1103_1108,1108_1103_1102_1101_1099_1094,0.714_0.0168_0.1472_0.1472_0.0168_0.714,0.0,0.4,0.4,0,0
594,4,4,833.0,838.0,840.0,833.0,0.0698,6,0.4071,0.7698499999999999,0.1666666666666666,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.8333333333333334,833_834_835_836_837_838,840_837_836_835_834_833,1.7673_0.4071_0.2845_0.2845_0.4071_1.4686,0.4,1.0,0.75,0,0
601,4,6,56.0,276.0,1306.0,1026.0,0.1087,43,2.055,2.095225641025641,0.7209302325581395,0.9069767441860463,0.9534883720930232,0.9534883720930232,0.9534883720930232,56_64_77_85_88_100_108_109_112_113_115_124_139_141_144_146_147_153_159_162_163_167_168_170_175_184_193_197_199_201_205_207_209_211_212_229_236_244_248_250_259_266_276,1306_1292_1277_1272_1271_1257_1250_1247_1244_1243_1240_1221_1198_1197_1189_1187_1186_1183_1179_1174_1169_1167_1163_1160_1159_1154_1144_1142_1139_1137_1131_1129_1118_1116_1113_1090_1084_1070_1056_1053_1037_1032_1026,2.4062_-1_2.2529_3.1573_2.1784_1.5448_3.6969_3.1294_3.2254_2.0843_2.1627_2.3535_1.8874_2.1543_-1_1.6718_1.8535_1.9311_1.3008_2.3263_2.4622_1.4595_2.2197_2.038_1.5139_2.055_1.8563_1.4309_1.9864_1.5854_2.375_1.2089_1.7177_2.693_1.6734_1.4625_2.8677_-1_2.1402_1.8372_1.6954_2.1185_-1,0.0,0.1945701357466063,0.1530249110320284,0,0
602,4,6,384.0,452.0,906.0,809.0,0.0163,20,1.7832,2.175488888888889,0.9,1.0,1.0,1.0,1.0,384_386_387_393_396_399_406_417_421_423_425_426_432_433_434_435_436_442_447_452,906_905_904_895_889_887_878_865_861_849_844_842_834_830_828_824_822_817_812_809,1.5898_1.509_-1_2.6616_1.3066_2.2776_1.6042_1.3314_2.3986_4.133_3.2947_3.1166_1.4848_1.7619_1.7821_2.8322_2.7551_1.7843_1.5353_-1,0.0,0.2898550724637681,0.2040816326530612,0,0
603,4,6,289.0,350.0,1004.0,949.0,0.0294,14,1.6241,1.9694692307692303,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.9285714285714286,289_291_294_299_301_306_310_311_316_322_332_339_346_350,1004_1003_1000_995_992_986_984_981_975_965_962_959_951_949,1.3121_1.2907_2.362_1.3414_1.5553_2.5722_1.2994_2.7552_1.5395_1.6241_2.2299_1.9571_-1_3.7642,0.0,0.2258064516129032,0.25,0,0
604,4,6,501.0,534.0,1521.0,1445.0,0.0252,9,2.17,2.030857142857143,0.7777777777777778,0.7777777777777778,0.8888888888888888,1.0,1.0,501_506_509_516_523_525_526_531_534,1521_1516_1500_1493_1476_1471_1456_1450_1445,1.3521_-1_2.7178_1.6906_2.2872_1.7615_2.17_2.2368_-1,0.0,0.2647058823529412,0.1168831168831168,0,0
605,4,6,460.0,476.0,777.0,757.0,0.0317,7,2.397,2.35182,0.5714285714285714,1.0,1.0,1.0,1.0,460_463_466_472_474_475_476,777_770_766_760_759_758_757,1.1374_2.397_1.7261_3.817_-1_2.6816_-1,0.0,0.4117647058823529,0.3333333333333333,0,0
606,4,6,1589.0,1595.0,2059.0,2053.0,0.007,6,0.07505,0.1224166666666666,0.3333333333333333,0.6666666666666666,0.8333333333333334,0.8333333333333334,0.8333333333333334,1589_1590_1591_1592_1594_1595,2059_2058_2057_2055_2054_2053,0.4331_0.0788_0.1009_0.022_0.0713_0.0284,0.0,0.8571428571428571,0.8571428571428571,0,0
607,4,7,668.0,703.0,839.0,875.0,0.0813,9,2.2185,2.339171428571429,0.4444444444444444,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.8888888888888888,668_671_680_681_689_693_694_699_703,839_845_851_852_856_861_866_869_875,2.3578_2.9039_2.2045_2.2185_1.8108_-1_3.0381_-1_1.8406,0.0,0.25,0.2432432432432432,0,0
608,4,7,887.0,934.0,1273.0,1317.0,0.1145,6,2.3442,2.3014,0.5,0.6666666666666666,0.6666666666666666,0.8333333333333334,1.0,887_893_894_910_913_934,1273_1276_1284_1290_1298_1317,2.8851_-1_1.6749_-1_2.3442_-1,0.0,0.125,0.1333333333333333,0,0
609,4,7,1629.0,1719.0,357.0,317.0,0.0643,12,2.4219,2.5864000000000003,0.6666666666666666,0.8333333333333334,0.8333333333333334,1.0,1.0,1629_1634_1651_1662_1664_1682_1693_1715_1716_1717_1718_1719,357_349_347_336_335_330_328_326_324_320_319_317,1.7864_3.7627_1.7916_1.0808_3.7769_-1_1.7439_3.7925_2.4219_2.9669_3.0862_2.2406,0.0,0.1318681318681318,0.2926829268292683,0,0
610,4,7,1538.0,1553.0,314.0,300.0,0.0214,6,2.0955,2.094275,0.8333333333333334,0.8333333333333334,1.0,1.0,1.0,1538_1540_1542_1547_1552_1553,314_312_310_303_301_300,2.4563_2.2881_-1_-1_1.9029_1.7298,0.0,0.375,0.4,0,0
611,4,8,230.0,301.0,1015.0,918.0,0.1458,14,1.85565,2.0693083333333333,0.7857142857142857,0.9285714285714286,0.9285714285714286,0.9285714285714286,1.0,230_232_233_257_259_264_265_267_268_276_285_293_294_301,1015_1011_1010_989_986_985_984_978_971_952_944_934_926_918,1.9461_2.1126_1.7652_2.1074_1.7522_2.1291_1.5998_1.6147_-1_3.8246_-1_1.6232_1.432_2.9248,0.0178571428571428,0.1944444444444444,0.1428571428571428,0,0
612,4,8,155.0,192.0,1102.0,1066.0,0.0269,10,1.9188,2.3791666666666664,0.9,1.0,1.0,1.0,1.0,155_162_163_164_168_175_176_185_187_192,1102_1101_1094_1092_1091_1084_1083_1075_1073_1066,2.4753_1.8706_5.4435_-1_2.2049_1.9188_1.7858_2.9708_1.48_1.2628,0.0,0.2631578947368421,0.2702702702702703,0,0
613,4,8,444.0,494.0,51.0,8.0,0.0174,10,1.775,1.851011111111111,0.8,0.9,0.9,1.0,1.0,444_446_451_467_474_475_485_488_491_494,51_49_48_35_30_29_13_11_9_8,1.6555_1.8007_1.775_1.5255_2.8588_2.0702_1.3808_2.3381_-1_1.2545,0.0,0.196078431372549,0.2272727272727272,0,0
616,5,2,750.0,794.0,1360.0,1421.0,0.0627,11,1.9766,2.07913,0.6363636363636364,1.0,1.0,1.0,1.0,750_751_757_763_772_775_776_777_781_790_794,1360_1364_1372_1374_1384_1385_1389_1391_1399_1412_1421,-1_1.7595_2.7069_1.8831_1.8668_1.6293_2.3474_2.9629_2.103_1.4623_2.0701,0.0,0.2444444444444444,0.1774193548387097,0,0
617,5,2,812.0,842.0,1465.0,1511.0,0.0218,7,1.6791,1.684416666666667,1.0,1.0,1.0,1.0,1.0,812_822_831_837_838_840_842,1465_1483_1488_1500_1501_1505_1511,1.9009_1.5537_1.6685_-1_1.6897_1.411_1.8827,0.0,0.2258064516129032,0.1489361702127659,0,0
620,5,2,826.0,860.0,1534.0,1563.0,0.0488,7,1.39175,1.396325,0.7142857142857143,0.8571428571428571,1.0,1.0,1.0,826_849_851_855_858_859_860,1534_1539_1542_1550_1555_1556_1563,-1_1.5697_1.3781_1.4054_-1_1.2321_-1,0.0,0.2,0.2333333333333333,0,0
625,5,2,1143.0,1163.0,1441.0,1419.0,0.0731,5,2.24055,2.183875,0.6,1.0,1.0,1.0,1.0,1143_1144_1148_1150_1163,1441_1440_1436_1435_1419,2.0949_-1_2.3862_1.5378_2.7166,0.0,0.238095238095238,0.217391304347826,0,0
627,5,5,443.0,787.0,451.0,789.0,0.1634,82,0.3951,0.6546518518518518,0.5365853658536586,0.7317073170731707,0.8536585365853658,0.8902439024390244,0.926829268292683,443_445_446_448_451_452_454_464_465_470_471_473_478_479_482_486_487_498_499_508_509_510_511_519_521_523_527_538_540_545_546_547_553_554_558_579_580_582_583_584_585_588_589_590_591_597_598_601_603_610_613_614_615_616_625_628_633_639_647_653_655_658_660_676_686_691_693_699_707_725_729_730_731_736_738_740_741_746_760_765_785_787,451_452_453_454_455_456_457_465_467_471_476_478_479_480_483_487_488_497_498_507_508_509_510_520_523_527_528_540_541_546_547_548_554_555_559_576_577_583_584_585_586_587_588_589_590_598_601_603_605_611_612_613_614_615_618_629_636_641_648_655_658_660_662_677_693_697_698_700_708_728_730_731_732_739_740_742_743_747_761_766_787_789,0.2686_0.0269_0.1096_0.0578_0.1939_0.0795_0.1504_0.1665_0.3691_0.0468_0.6323_1.6629_0.1862_0.1819_1.915_1.0108_0.8393_0.0392_-1_0.8611_0.7883_0.7178_0.8146_1.6974_0.5689_0.5067_0.3805_0.396_0.2393_0.4294_0.3628_0.2547_0.4107_0.3469_1.3473_0.093_0.1448_0.0971_1.1835_1.1001_0.3951_0.408_1.0601_0.9688_0.6996_0.0201_1.7286_1.8664_1.6538_0.5932_0.232_0.0_0.0167_0.248_0.2705_1.9476_1.2344_1.363_2.9793_0.116_0.1352_0.1505_0.1473_0.3326_0.6067_0.4968_0.231_2.0753_1.9755_1.1066_0.3304_0.3416_0.4125_0.0949_0.111_0.0921_0.1448_0.6446_1.5826_0.5856_0.0159_2.9345,0.3644265697976129,0.2376811594202898,0.2418879056047197,0,0
629,5,5,325.0,424.0,326.0,421.0,0.1907,23,0.1149,0.2623304347826087,0.4782608695652174,0.7391304347826086,0.782608695652174,0.8695652173913043,0.9565217391304348,325_329_332_333_340_348_353_354_355_369_372_373_382_383_387_401_402_413_415_417_419_421_424,326_330_331_334_341_353_354_355_356_370_376_377_381_384_388_402_404_411_413_415_417_419_421,0.0471_0.1149_0.4195_0.0787_1.491_0.3532_0.3133_0.1178_0.2586_0.076_0.0886_0.0_0.6084_0.3125_0.2511_0.1217_0.069_0.0_0.0_0.0_0.0_0.0_1.3122,0.4102384291725105,0.23,0.2395833333333333,0,0
633,5,5,26.0,50.0,23.0,46.0,0.0899,7,0.1939,0.3042428571428571,0.5714285714285714,0.7142857142857143,0.8571428571428571,0.8571428571428571,0.8571428571428571,26_27_28_46_48_49_50,23_24_25_39_41_43_46,0.0598_0.1939_0.2043_0.0427_0.478_0.054_1.097,0.2077922077922077,0.28,0.2916666666666667,0,0
636,5,5,1225.0,1250.0,1227.0,1251.0,0.1567,7,0.0506999999999999,0.3608166666666667,0.4285714285714285,0.5714285714285714,0.8571428571428571,0.8571428571428571,1.0,1225_1226_1227_1228_1245_1246_1250,1227_1228_1230_1231_1244_1245_1251,0.0866_0.0148_0.0_0.0111_0.7258_1.3266_-1,0.1285714285714285,0.2692307692307692,0.28,0,0
637,5,5,27.0,43.0,25.0,49.0,0.1362,5,0.1749,0.19086,0.6,1.0,1.0,1.0,1.0,27_28_39_41_43,25_26_46_48_49,0.1749_0.2047_0.0427_0.478_0.054,0.0333333333333333,0.2941176470588235,0.2,0,0
642,5,5,1169.0,1253.0,763.0,672.0,0.0705,14,1.9407,1.9368538461538465,0.8571428571428571,1.0,1.0,1.0,1.0,1169_1171_1184_1185_1190_1194_1202_1204_1208_1215_1236_1237_1240_1253,763_760_754_750_737_736_723_720_718_709_690_685_683_672,2.1281_1.6756_2.2956_1.3519_3.4618_2.0317_1.3721_-1_1.704_1.9709_1.9407_1.8238_2.0788_1.3441,0.0,0.1647058823529411,0.1521739130434782,0,0
643,5,5,672.0,763.0,1253.0,1169.0,0.0733,15,1.9407,1.9353076923076924,0.6,0.8,0.8666666666666667,0.9333333333333332,1.0,672_683_685_690_708_709_718_720_723_736_737_750_754_761_763,1253_1240_1237_1236_1217_1215_1208_1204_1202_1194_1190_1185_1184_1171_1169,1.3441_2.0788_1.8238_1.9407_-1_1.9709_1.704_-1_1.3721_2.0317_3.4618_1.3519_2.2956_1.6555_2.1281,0.0,0.1630434782608695,0.1764705882352941,0,0
646,5,5,1113.0,1149.0,837.0,800.0,0.0325,9,2.1099,2.2506142857142857,0.6666666666666666,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,1113_1118_1119_1123_1130_1137_1140_1143_1149,837_836_832_828_821_812_808_806_800,2.4292_1.6696_-1_1.4063_1.7999_-1_2.1099_2.1296_4.2098,0.0,0.2432432432432432,0.2368421052631578,0,0
648,5,5,800.0,837.0,1149.0,1113.0,0.049,9,2.1099,2.250614285714286,0.3333333333333333,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,800_806_808_812_821_828_833_836_837,1149_1143_1140_1137_1130_1123_1119_1118_1113,4.2098_2.1296_2.1099_-1_1.7999_1.4063_-1_1.6696_2.4292,0.0,0.2368421052631578,0.2432432432432432,0,0
651,5,5,693.0,698.0,698.0,693.0,0.0218,5,0.231,0.276,0.8,0.8,0.8,0.8,0.8,693_694_695_697_698,698_697_696_694_693,0.231_0.452_0.014_0.452_0.231,0.0,0.8333333333333334,0.8333333333333334,0,0
652,5,5,653.0,662.0,662.0,653.0,0.13,6,0.1222,0.1121499999999999,0.3333333333333333,0.5,0.5,0.5,0.5,653_654_658_660_661_662,662_661_660_655_654_653,0.1222_0.0732_0.1505_0.1316_0.0732_0.1222,0.4,0.6,0.6,0,0
662,5,5,902.0,944.0,1079.0,1058.0,0.1916,5,1.9661,2.299433333333333,0.8,0.8,0.8,1.0,1.0,902_903_924_927_944,1079_1076_1069_1066_1058,-1_-1_1.7209_3.2113_1.9661,0.1142857142857143,0.1162790697674418,0.2272727272727272,0,0
673,5,9,282.0,345.0,108.0,131.0,0.0994,8,1.88795,1.818875,0.75,0.875,1.0,1.0,1.0,282_283_292_315_318_319_331_345,108_109_111_115_118_120_130_131,2.0974_1.8861_1.7545_1.5298_1.3516_1.8898_2.0207_2.0211,0.0,0.125,0.3333333333333333,0,0
674,5,9,400.0,439.0,143.0,162.0,0.0357,6,1.6163,1.5288400000000002,0.6666666666666666,1.0,1.0,1.0,1.0,400_408_429_433_435_439,143_144_145_153_158_162,1.6163_1.4233_-1_1.7521_1.7012_1.1513,0.0,0.15,0.3,0,0
678,5,9,1423.0,1530.0,106.0,17.0,0.1756,12,1.7524,1.87248,1.0,1.0,1.0,1.0,1.0,1423_1424_1446_1452_1461_1481_1486_1495_1510_1513_1527_1530,106_104_89_78_66_56_52_34_27_25_22_17,-1_2.8076_1.5758_2.0469_1.2676_1.6768_-1_1.4074_1.9047_1.7707_1.7341_2.5332,0.0,0.1111111111111111,0.1333333333333333,0,0
683,6,1,660.0,702.0,767.0,801.0,0.0814,5,1.7525,1.7895666666666663,1.0,1.0,1.0,1.0,1.0,660_663_681_691_702,767_770_785_796_801,-1_2.2201_1.7525_1.3961_-1,0.0,0.1162790697674418,0.1428571428571428,0,0
684,6,1,247.0,482.0,1319.0,1007.0,0.1083,51,1.91705,1.9778090909090904,0.7647058823529411,0.9019607843137256,0.9411764705882352,0.9607843137254902,0.9803921568627452,247_250_251_254_255_257_259_266_267_270_273_274_279_282_286_292_298_299_302_304_316_318_330_348_349_357_358_375_378_379_381_383_385_390_394_395_396_398_401_408_410_413_414_428_430_436_444_450_452_470_482,1319_1314_1313_1303_1299_1296_1292_1284_1280_1277_1276_1273_1268_1259_1252_1245_1244_1238_1237_1236_1216_1212_1199_1190_1180_1166_1156_1138_1136_1132_1131_1130_1119_1111_1107_1102_1095_1088_1087_1078_1077_1067_1060_1051_1049_1041_1039_1032_1026_1019_1007,-1_1.4087_-1_1.9102_2.6956_1.4713_2.6694_2.224_2.4435_1.3485_-1_1.8378_1.4475_2.1481_2.9224_1.6152_1.1897_1.4076_1.8061_1.4213_2.1108_-1_3.23_1.6644_2.4257_1.98_1.88_-1_1.2063_2.8988_2.0735_2.1242_1.5745_1.2483_1.5401_1.9359_2.5256_-1_1.9163_2.1199_1.8774_2.5591_1.9178_1.3802_1.3791_-1_2.3843_3.0367_2.5977_2.3748_1.0953,0.0,0.2161016949152542,0.1629392971246006,0,0
685,6,1,593.0,655.0,907.0,852.0,0.0085,14,2.1947,2.1000769230769225,0.9285714285714286,1.0,1.0,1.0,1.0,593_600_614_618_619_620_622_628_631_632_634_637_646_655,907_901_890_887_886_884_879_877_865_864_863_861_858_852,1.7434_2.5337_1.7579_2.3806_1.571_1.6692_2.722_2.1947_2.3276_-1_2.3513_1.7689_1.7991_2.4816,0.0,0.2222222222222222,0.25,0,0
686,6,1,161.0,196.0,1388.0,1358.0,0.0287,12,1.7453,1.873663636363636,0.75,0.9166666666666666,0.9166666666666666,0.9166666666666666,1.0,161_162_165_166_167_177_187_190_191_192_195_196,1388_1387_1381_1380_1378_1371_1364_1362_1361_1360_1359_1358,-1_2.2797_2.953_1.5967_2.4172_1.571_1.7453_1.5126_1.3109_2.0876_1.8617_1.2746,0.0,0.3333333333333333,0.3870967741935484,0,0
687,6,1,17.0,57.0,1550.0,1511.0,0.0213,11,2.088,2.1912333333333334,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.8181818181818182,17_19_21_23_26_41_48_49_50_52_57,1550_1549_1548_1542_1539_1533_1524_1523_1522_1518_1511,2.1246_2.3216_1.8115_2.088_-1_1.7343_1.8247_1.9987_2.8179_2.9998_-1,0.0,0.2682926829268293,0.275,0,0
688,6,1,512.0,566.0,989.0,932.0,0.0594,12,1.8029,1.882663636363636,0.6666666666666666,0.8333333333333334,0.9166666666666666,0.9166666666666666,0.9166666666666666,512_516_520_531_534_538_543_548_550_554_565_566,989_988_985_975_968_964_962_957_954_950_933_932,1.8751_2.2634_1.6248_1.4663_2.4656_1.8029_1.8231_1.7741_1.0342_-1_1.8005_2.7793,0.0,0.2181818181818181,0.2068965517241379,0,0
689,6,1,76.0,102.0,1487.0,1455.0,0.0376,6,1.6342,1.6544,0.6666666666666666,0.8333333333333334,1.0,1.0,1.0,76_88_93_98_99_102,1487_1478_1469_1461_1459_1455,1.4033_-1_1.7486_1.857_1.6289_1.6342,0.0,0.2222222222222222,0.1818181818181818,0,0
691,6,11,881.0,907.0,193.0,168.0,0.0689,7,2.6191,2.492128571428572,0.2857142857142857,0.4285714285714285,0.4285714285714285,0.5714285714285714,0.7142857142857143,881_886_889_896_899_902_907,193_191_187_180_174_172_168,2.6191_2.7261_1.7783_1.7619_3.4231_2.1836_2.9528,0.0,0.2592592592592592,0.2692307692307692,0,0
